Unnamed: 0,PMCID,sentence_id,text,start_char_pos,end_char_pos,section,CONSORT_Item,section.1,Prediction
201,PMC3420230,S202,"Of those allocated to expectant management, 20/32 (63%) women had intervention before spontaneous onset of labour (or planned delivery if elective caesarean was indicated) for one or more indications, including a change in maternal or fetal condition requiring delivery (7/20, 35%), maternal request (10/20, 50%), and obstetrician decision (14/20, 70%).",34597,34950,['Timing of delivery trial'],['17b'],Results,['0']
202,PMC3420230,S203,The gestational age at delivery was −0.6 weeks (95% confidence interval −1.1 to −0.1) earlier in those women allocated to early term delivery.,34951,35093,['Timing of delivery trial'],['17a'],Results,['0']
203,PMC3420230,S204,"Maternal and fetal outcomes, including caesarean section rate, did not differ significantly between women randomised to early term delivery and those who had expectant management (7/30, 23% v 11/32, 33%, respectively; relative risk 0.70, 95% confidence interval 0.31 to 1.57).",35094,35370,['Timing of delivery trial'],['17a'],Results,['0']
204,PMC3420230,S205,"The risk difference was 10% (95% confidence interval −32% to 12%); for a non-significant result, the NNT is not calculated.",35371,35494,['Timing of delivery trial'],['17a'],Results,['0']
205,PMC3420230,S206,Table 4  Maternal and perinatal outcomes for early term delivery versus expectant management comparison.,35503,35607,['Timing of delivery trial'],"['17a', '17b']",Results,['0']
206,PMC3420230,S207,Values are numbers (percentages) unless stated otherwise,35608,35664,['Timing of delivery trial'],['0'],Results,['0']
207,PMC3420230,S208,No adverse events were reported in the timing of delivery trial.,35673,35737,['Timing of delivery trial'],['0'],Results,['0']
208,PMC3420230,S209,Comparison with audited population,35760,35794,['Comparison with audited population'],['0'],Results,['0']
209,PMC3420230,S210,Table 5 reports the maternal characteristics and perinatal outcomes of participants and non-participants from the same period to assist in estimating generalisability.,35803,35970,['Comparison with audited population'],['18'],Results,['0']
210,PMC3420230,S211,"For women in the ursodeoxycholic acid comparison, the spectrum of severity of disease was similar in trial and audit groups.",35971,36095,['Comparison with audited population'],['0'],Results,['0']
211,PMC3420230,S212,A greater proportion of non-participants were induced; case note review indicated that the women or their obstetrician had already decided to choose intervention (either drug treatment or delivery if over 38 weeks’ gestation) soon after diagnosis of intrahepatic cholestasis of pregnancy.,36096,36384,['Comparison with audited population'],['0'],Results,['0']
212,PMC3420230,S213,One stillbirth occurred among the non-participants in the audited population in a woman with coexisting insulin dependent gestational diabetes who had a prelabour intrauterine death at 36 weeks’ gestation; she had been offered trial participation and declined.,36385,36645,['Comparison with audited population'],['0'],Results,['0']
213,PMC3420230,S214,"In this case the maximal observed levels for serum bile acids and alanine transaminase were 20 µmol/L and 10 IU/L, respectively.",36646,36774,['Comparison with audited population'],['0'],Results,['0']
214,PMC3420230,S215,"For women in the timing of delivery comparison, fewer among the trial participants had severe disease compared with the non-participants (31% v 53%, respectively); case note review indicated that most non-participants or their obstetricians had already decided to choose delivery.",36775,37055,['Comparison with audited population'],['18'],Results,['0']
215,PMC3420230,S216,Table 5  Maternal and perinatal characteristics of trial participants and non-participants who had intrahepatic cholestasis of pregnancy during audit period (start of trial in each centre to 1 April 2010).,37064,37269,['Comparison with audited population'],['18'],Results,['0']
216,PMC3420230,S217,Values are numbers (percentages) unless stated otherwise,37270,37326,['Comparison with audited population'],['0'],Results,['0']
217,PMC3420230,S218,"Overall, 45 775 deliveries occurred across all nine maternity units over the 101 months of recruitment.",37335,37438,['Comparison with audited population'],['0'],Results,['0']
218,PMC3420230,S219,"During this period, 73 of 325 eligible women were recruited for the ursodeoxycholic acid comparison (22%), equating to a recruitment rate of 1.6 per 1000 deliveries.",37439,37604,['Comparison with audited population'],['18'],Results,['0']
219,PMC3420230,S220,"For the timing of delivery trial, 39 of 209 eligible women were recruited (19%), a recruitment rate of 0.85 per 1000 deliveries per annum.",37605,37743,['Comparison with audited population'],['18'],Results,['0']
220,PMC3420230,S221,"These figures indicate that if half of the maternity units in the United Kingdom participated in such a study (contributing 400 000 deliveries per year), we would recruit about 636 women per year to the ursodeoxycholic acid comparison and about 340 women per year to the timing of delivery comparison, assuming comparable recruitment rates as seen in our study.",37744,38105,['Comparison with audited population'],['0'],Results,['0']
221,PMC3420230,S222,Discussion,38129,38139,[],['0'],Results,['0']
222,PMC3420230,S223,"Ursodeoxycholic acid reduces pruritus significantly in pregnant women with intrahepatic cholestasis of pregnancy, but the size of the benefit may be too small for most doctors to recommend it or for most women to want to take it.",38146,38375,[],['22'],Results,['0']
223,PMC3420230,S224,"Individual women are, however, likely to differ in whether they consider the benefit to be worthwhile.",38376,38478,[],['22'],Results,['0']
224,PMC3420230,S225,This is the first trial to report a quantified reduction in itching as a prespecified primary outcome across all women with intrahepatic cholestasis of pregnancy.,38479,38641,[],['0'],Results,['0']
225,PMC3420230,S226,Our main results allow us to exclude both a mean reduction in itch of 30 mm and one of 0 mm (no improvement) with 95% confidence.,38642,38771,[],['22'],Results,['0']
226,PMC3420230,S227,"Increasing the sample size would give greater precision, but would be unlikely to alter this conclusion.",38772,38876,[],['22'],Results,['0']
227,PMC3420230,S228,"Early term delivery in women with intrahepatic cholestasis of pregnancy is not associated with an increase in incidence of caesarean section, but the numbers are too small to exclude a possible rise.",38883,39082,[],['22'],Results,['0']
228,PMC3420230,S229,"The trial has also shown that recruitment is feasible for women across the spectrum of disease severity in a range of different types of hospitals from the United Kingdom, and that self reported adherence within the drug and placebo comparison and completeness of outcome data are high, so a large trial comparing ursodeoxycholic acid with placebo is feasible.",39083,39443,[],['22'],Results,['0']
229,PMC3420230,S230,"Participants, or their obstetricians, were less likely to comply with trial allocation in the expectant management arm of the timing of delivery comparison, although this is obscured by possible obstetric indications for delivery.",39444,39674,[],['22'],Results,['0']
230,PMC3420230,S231,Strengths and weaknesses of the study,39690,39727,['Strengths and weaknesses of the study'],['0'],Discussion,['0']
231,PMC3420230,S232,This is the largest trial of ursodeoxycholic acid compared with placebo in women with intrahepatic cholestasis of pregnancy and the first timing of delivery trial in this group of women.,39736,39922,['Strengths and weaknesses of the study'],['0'],Discussion,['0']
232,PMC3420230,S233,"The trial was double blind where feasible, the primary outcome was prespecified, and the participants were largely representative of women with intrahepatic cholestasis of pregnancy.",39923,40105,['Strengths and weaknesses of the study'],['0'],Discussion,['0']
233,PMC3420230,S234,"As the study was carried out in nine maternity units of varying types (teaching and non-teaching hospitals, inner city and district hospital), sizes, and location, the results are likely to be generalisable to maternity units in the United Kingdom and to other similar populations.",40106,40387,['Strengths and weaknesses of the study'],['21'],Discussion,['0']
234,PMC3420230,S235,"We are confident in the conclusion that ursodeoxycholic acid reduces pruritus, although having predetermined a clinically meaningful difference by survey of clinicians and women, our data indicate that many would not regard the size of effect as worthwhile.",40388,40645,['Strengths and weaknesses of the study'],['22'],Discussion,['0']
235,PMC3420230,S236,It is a further strength of our study that we did an audit in parallel to determine whether participants were representative of women with intrahepatic cholestasis of pregnancy and to enable more detailed understanding of reasons for non-participation.,40654,40906,['Strengths and weaknesses of the study'],['0'],Discussion,['0']
236,PMC3420230,S237,"The results show that although a substantial proportion of women and clinicians had strong views on their treatment (both requesting and declining intervention), many women were willing to be randomised.",40907,41110,['Strengths and weaknesses of the study'],['22'],Discussion,['0']
237,PMC3420230,S238,The numbers recruited in this initial phase of the trial also limits the precision of our estimates of treatment effects on all other endpoints.,41119,41263,['Strengths and weaknesses of the study'],['20'],Discussion,['0']
238,PMC3420230,S239,The confidence intervals around the estimate of the effect of early term delivery on caesarean section are such that we cannot rule out a clinically meaningful increase.,41264,41433,['Strengths and weaknesses of the study'],['20'],Discussion,['0']
239,PMC3420230,S240,"In addition the chance imbalance in twin pregnancies between the two arms of the ursodeoxycholic acid comparison made interpretation of endpoints related to prematurity more difficult, as the relation between multiple pregnancy and premature delivery is strong.",41434,41695,['Strengths and weaknesses of the study'],['20'],Discussion,['0']
240,PMC3420230,S241,We would recommend stratification by singleton and multiple pregnancy in any future trial.,41696,41786,['Strengths and weaknesses of the study'],['0'],Discussion,['0']
