Protocol/Results,PairID,PMCID,ChecklistItem,Reported,Split
Results,1,PMC3698942,35a_Recruitment_dates,1,train
Results,1,PMC3698942,35b_Followup_dates,1,train
Results,1,PMC3698942,35c_Stopping,0,train
Results,1,PMC3698942,36_Baseline_data,1,train
Results,1,PMC3698942,37a_Analysis_Numbers,1,train
Results,1,PMC3698942,38a_Outcome_results,1,train
Results,1,PMC3698942,38b_Binary_results,1,train
Results,1,PMC3698942,39_Ancillary_results,1,train
Results,1,PMC3698942,40_Harms_results,1,train
Results,1,PMC3698942,41_Generalizability,1,train
Results,2,PMC6040068,1a_Title_Randomized,1,test
Results,2,PMC6040068,1b_Title_Type,1,test
Results,2,PMC6040068,1c_Title_Framework,0,test
Results,2,PMC6040068,1d_Title_Centers,1,test
Results,2,PMC6040068,1e_Title_Population,1,test
Results,2,PMC6040068,1f_Title_Intervention,1,test
Results,2,PMC6040068,1g_Title_Acronym,1,test
Results,2,PMC6040068,2_Abstract_structured,1,test
Results,2,PMC6040068,3a_Registry_number,1,test
Results,2,PMC6040068,3b_Protocol_access,1,test
Results,2,PMC6040068,4_Funding,1,test
Results,2,PMC6040068,5a_Sponsor,0,test
Results,2,PMC6040068,5b_Contributors_roles,1,test
Results,2,PMC6040068,5c_Oversight_committees,1,test
Results,2,PMC6040068,7_Objectives,1,test
Results,2,PMC6040068,8a_Design_Type,1,test
Results,2,PMC6040068,8b_Design_Framework,0,test
Results,2,PMC6040068,8c_Design_Centers,1,test
Results,2,PMC6040068,8d_Design_Ratio,1,test
Results,2,PMC6040068,9_Setting,1,test
Results,2,PMC6040068,10a_Participants_inclusion,1,test
Results,2,PMC6040068,10b_Center_interventionist_inclusion,0,test
Results,2,PMC6040068,11a_Intervention_Description,1,test
Results,2,PMC6040068,11b_Intervention_Modification,1,test
Results,2,PMC6040068,11c_Intervention_Monitoring,0,test
Results,2,PMC6040068,11d_Intervention_Concomitant,1,test
Results,2,PMC6040068,12a_Outcomes_Definitions,1,test
Results,2,PMC6040068,12b_Outcomes_Changes,1,test
Results,2,PMC6040068,13_Participant_timeline,1,test
Results,2,PMC6040068,14a_Sample_size,1,test
Results,2,PMC6040068,14b_Sample_Calculation,1,test
Results,2,PMC6040068,15_Recruitment,0,test
Results,2,PMC6040068,16a_Randomization_Generation,1,test
Results,2,PMC6040068,16b_Randomization_Type,1,test
Results,2,PMC6040068,16c_Randomization_Block_size,0,test
Results,2,PMC6040068,16d_Randomization_Strata,1,test
Results,2,PMC6040068,16e_Allocation_Mechanism,1,test
Results,2,PMC6040068,16f_Allocation_Concealment,1,test
Results,2,PMC6040068,16g_Personnel_Sequence,1,test
Results,2,PMC6040068,16h_Personnel_Enrollment,0,test
Results,2,PMC6040068,17a_Masking_People_masked,1,test
Results,2,PMC6040068,17b_Masking_Not_masked,1,test
Results,2,PMC6040068,17c_Masking_Type,1,test
Results,2,PMC6040068,17d_Masking_Unblinding,0,test
Results,2,PMC6040068,17e_Masking_Similarity,0,test
Results,2,PMC6040068,18a_Data_Collection,1,test
Results,2,PMC6040068,18b_Data_Retention,0,test
Results,2,PMC6040068,19_Data_Management,0,test
Results,2,PMC6040068,20a_Statistical_methods_Outcomes,1,test
Results,2,PMC6040068,20b_Statistical_methods_Other_Analyses,1,test
Results,2,PMC6040068,20c_Statistical_methods_Analysis_population,1,test
Results,2,PMC6040068,20d_Statistical_methods_Missing_data,1,test
Results,2,PMC6040068,21a_Data_monitoring_committee,1,test
Results,2,PMC6040068,21b_Interim_analyses,0,test
Results,2,PMC6040068,21c_Stopping_guidelines,0,test
Results,2,PMC6040068,22_Harms_non-systematic,1,test
Results,2,PMC6040068,23_Auditing,0,test
Results,2,PMC6040068,24_Ethics,1,test
Results,2,PMC6040068,25_Amendments,1,test
Results,2,PMC6040068,26a_Consent_Obtaining,1,test
Results,2,PMC6040068,26b_Consent_Provisions,0,test
Results,2,PMC6040068,27_Confidentiality,1,test
Results,2,PMC6040068,28_Financial_interests,1,test
Results,2,PMC6040068,29_Data_access,0,test
Results,2,PMC6040068,30_Post_trial_care,0,test
Results,2,PMC6040068,31a_Dissemination,0,test
Results,2,PMC6040068,31b_Authorship,0,test
Results,2,PMC6040068,31c_Sharing_Materials,1,test
Results,2,PMC6040068,31d_Sharing_Data,1,test
Results,2,PMC6040068,31e_Sharing_Code,0,test
Results,2,PMC6040068,32_Informed_consent_materials,0,test
Results,2,PMC6040068,33_Biological_specimens,0,test
Results,2,PMC6040068,34_Flow,1,test
Results,2,PMC6040068,35a_Recruitment_dates,1,test
Results,2,PMC6040068,35b_Followup_dates,1,test
Results,2,PMC6040068,35c_Stopping,0,test
Results,2,PMC6040068,36_Baseline_data,1,test
Results,2,PMC6040068,37a_Analysis_Numbers,1,test
Results,2,PMC6040068,38a_Outcome_results,1,test
Results,2,PMC6040068,38b_Binary_results,1,test
Results,2,PMC6040068,39_Ancillary_results,1,test
Results,2,PMC6040068,40_Harms_results,1,test
Results,2,PMC6040068,41_Generalizability,1,test
Results,3,PMC4260077,1a_Title_Randomized,1,test
Results,3,PMC4260077,1b_Title_Type,0,test
Results,3,PMC4260077,1c_Title_Framework,0,test
Results,3,PMC4260077,1d_Title_Centers,0,test
Results,3,PMC4260077,1e_Title_Population,1,test
Results,3,PMC4260077,1f_Title_Intervention,1,test
Results,3,PMC4260077,1g_Title_Acronym,0,test
Results,3,PMC4260077,2_Abstract_structured,1,test
Results,3,PMC4260077,3a_Registry_number,1,test
Results,3,PMC4260077,3b_Protocol_access,1,test
Results,3,PMC4260077,4_Funding,1,test
Results,3,PMC4260077,5a_Sponsor,0,test
Results,3,PMC4260077,5b_Contributors_roles,0,test
Results,3,PMC4260077,5c_Oversight_committees,0,test
Results,3,PMC4260077,7_Objectives,1,test
Results,3,PMC4260077,8a_Design_Type,1,test
Results,3,PMC4260077,8b_Design_Framework,0,test
Results,3,PMC4260077,8c_Design_Centers,0,test
Results,3,PMC4260077,8d_Design_Ratio,0,test
Results,3,PMC4260077,9_Setting,1,test
Results,3,PMC4260077,10a_Participants_inclusion,1,test
Results,3,PMC4260077,10b_Center_interventionist_inclusion,0,test
Results,3,PMC4260077,11a_Intervention_Description,1,test
Results,3,PMC4260077,11b_Intervention_Modification,0,test
Results,3,PMC4260077,11c_Intervention_Monitoring,1,test
Results,3,PMC4260077,11d_Intervention_Concomitant,0,test
Results,3,PMC4260077,12a_Outcomes_Definitions,1,test
Results,3,PMC4260077,12b_Outcomes_Changes,0,test
Results,3,PMC4260077,13_Participant_timeline,0,test
Results,3,PMC4260077,14a_Sample_size,0,test
Results,3,PMC4260077,14b_Sample_Calculation,0,test
Results,3,PMC4260077,15_Recruitment,1,test
Results,3,PMC4260077,16a_Randomization_Generation,0,test
Results,3,PMC4260077,16b_Randomization_Type,0,test
Results,3,PMC4260077,16c_Randomization_Block_size,0,test
Results,3,PMC4260077,16d_Randomization_Strata,0,test
Results,3,PMC4260077,16e_Allocation_Mechanism,0,test
Results,3,PMC4260077,16f_Allocation_Concealment,0,test
Results,3,PMC4260077,16g_Personnel_Sequence,0,test
Results,3,PMC4260077,16h_Personnel_Enrollment,0,test
Results,3,PMC4260077,17a_Masking_People_masked,0,test
Results,3,PMC4260077,17b_Masking_Not_masked,0,test
Results,3,PMC4260077,17c_Masking_Type,0,test
Results,3,PMC4260077,17d_Masking_Unblinding,0,test
Results,3,PMC4260077,17e_Masking_Similarity,0,test
Results,3,PMC4260077,18a_Data_Collection,1,test
Results,3,PMC4260077,18b_Data_Retention,1,test
Results,3,PMC4260077,19_Data_Management,0,test
Results,3,PMC4260077,20a_Statistical_methods_Outcomes,1,test
Results,3,PMC4260077,20b_Statistical_methods_Other_Analyses,1,test
Results,3,PMC4260077,20c_Statistical_methods_Analysis_population,1,test
Results,3,PMC4260077,20d_Statistical_methods_Missing_data,1,test
Results,3,PMC4260077,21a_Data_monitoring_committee,0,test
Results,3,PMC4260077,21b_Interim_analyses,0,test
Results,3,PMC4260077,21c_Stopping_guidelines,0,test
Results,3,PMC4260077,22_Harms_non-systematic,0,test
Results,3,PMC4260077,23_Auditing,0,test
Results,3,PMC4260077,24_Ethics,1,test
Results,3,PMC4260077,25_Amendments,0,test
Results,3,PMC4260077,26a_Consent_Obtaining,1,test
Results,3,PMC4260077,26b_Consent_Provisions,0,test
Results,3,PMC4260077,27_Confidentiality,0,test
Results,3,PMC4260077,28_Financial_interests,1,test
Results,3,PMC4260077,29_Data_access,0,test
Results,3,PMC4260077,30_Post_trial_care,0,test
Results,3,PMC4260077,31a_Dissemination,0,test
Results,3,PMC4260077,31b_Authorship,0,test
Results,3,PMC4260077,31c_Sharing_Materials,0,test
Results,3,PMC4260077,31d_Sharing_Data,0,test
Results,3,PMC4260077,31e_Sharing_Code,0,test
Results,3,PMC4260077,32_Informed_consent_materials,0,test
Results,3,PMC4260077,33_Biological_specimens,0,test
Results,3,PMC4260077,34_Flow,1,test
Results,3,PMC4260077,35a_Recruitment_dates,1,test
Results,3,PMC4260077,35b_Followup_dates,1,test
Results,3,PMC4260077,35c_Stopping,0,test
Results,3,PMC4260077,36_Baseline_data,1,test
Results,3,PMC4260077,37a_Analysis_Numbers,1,test
Results,3,PMC4260077,38a_Outcome_results,1,test
Results,3,PMC4260077,38b_Binary_results,1,test
Results,3,PMC4260077,39_Ancillary_results,1,test
Results,3,PMC4260077,40_Harms_results,0,test
Results,3,PMC4260077,41_Generalizability,1,test
Results,4,PMC3770709,1a_Title_Randomized,1,train
Results,4,PMC3770709,1b_Title_Type,0,train
Results,4,PMC3770709,1c_Title_Framework,0,train
Results,4,PMC3770709,1d_Title_Centers,0,train
Results,4,PMC3770709,1e_Title_Population,1,train
Results,4,PMC3770709,1f_Title_Intervention,0,train
Results,4,PMC3770709,1g_Title_Acronym,0,train
Results,4,PMC3770709,2_Abstract_structured,1,train
Results,4,PMC3770709,3a_Registry_number,1,train
Results,4,PMC3770709,3b_Protocol_access,1,train
Results,4,PMC3770709,4_Funding,1,train
Results,4,PMC3770709,5a_Sponsor,0,train
Results,4,PMC3770709,5b_Contributors_roles,0,train
Results,4,PMC3770709,5c_Oversight_committees,0,train
Results,4,PMC3770709,7_Objectives,1,train
Results,4,PMC3770709,8a_Design_Type,0,train
Results,4,PMC3770709,8b_Design_Framework,0,train
Results,4,PMC3770709,8c_Design_Centers,1,train
Results,4,PMC3770709,8d_Design_Ratio,1,train
Results,4,PMC3770709,9_Setting,1,train
Results,4,PMC3770709,10a_Participants_inclusion,1,train
Results,4,PMC3770709,10b_Center_interventionist_inclusion,0,train
Results,4,PMC3770709,11a_Intervention_Description,1,train
Results,4,PMC3770709,11b_Intervention_Modification,0,train
Results,4,PMC3770709,11c_Intervention_Monitoring,0,train
Results,4,PMC3770709,11d_Intervention_Concomitant,1,train
Results,4,PMC3770709,12a_Outcomes_Definitions,1,train
Results,4,PMC3770709,12b_Outcomes_Changes,0,train
Results,4,PMC3770709,13_Participant_timeline,0,train
Results,4,PMC3770709,14a_Sample_size,0,train
Results,4,PMC3770709,14b_Sample_Calculation,1,train
Results,4,PMC3770709,15_Recruitment,1,train
Results,4,PMC3770709,16a_Randomization_Generation,1,train
Results,4,PMC3770709,16b_Randomization_Type,0,train
Results,4,PMC3770709,16c_Randomization_Block_size,0,train
Results,4,PMC3770709,16d_Randomization_Strata,0,train
Results,4,PMC3770709,16e_Allocation_Mechanism,1,train
Results,4,PMC3770709,16f_Allocation_Concealment,1,train
Results,4,PMC3770709,16g_Personnel_Sequence,1,train
Results,4,PMC3770709,16h_Personnel_Enrollment,1,train
Results,4,PMC3770709,17a_Masking_People_masked,0,train
Results,4,PMC3770709,17b_Masking_Not_masked,0,train
Results,4,PMC3770709,17c_Masking_Type,0,train
Results,4,PMC3770709,17d_Masking_Unblinding,0,train
Results,4,PMC3770709,17e_Masking_Similarity,0,train
Results,4,PMC3770709,18a_Data_Collection,0,train
Results,4,PMC3770709,18b_Data_Retention,0,train
Results,4,PMC3770709,19_Data_Management,0,train
Results,4,PMC3770709,20a_Statistical_methods_Outcomes,1,train
Results,4,PMC3770709,20b_Statistical_methods_Other_Analyses,0,train
Results,4,PMC3770709,20c_Statistical_methods_Analysis_population,1,train
Results,4,PMC3770709,20d_Statistical_methods_Missing_data,0,train
Results,4,PMC3770709,21a_Data_monitoring_committee,0,train
Results,4,PMC3770709,21b_Interim_analyses,0,train
Results,4,PMC3770709,21c_Stopping_guidelines,0,train
Results,4,PMC3770709,22_Harms_non-systematic,0,train
Results,4,PMC3770709,23_Auditing,0,train
Results,4,PMC3770709,24_Ethics,1,train
Results,4,PMC3770709,25_Amendments,0,train
Results,4,PMC3770709,26a_Consent_Obtaining,1,train
Results,4,PMC3770709,26b_Consent_Provisions,0,train
Results,4,PMC3770709,27_Confidentiality,0,train
Results,4,PMC3770709,28_Financial_interests,0,train
Results,4,PMC3770709,29_Data_access,0,train
Results,4,PMC3770709,30_Post_trial_care,0,train
Results,4,PMC3770709,31a_Dissemination,0,train
Results,4,PMC3770709,31b_Authorship,0,train
Results,4,PMC3770709,31c_Sharing_Materials,0,train
Results,4,PMC3770709,31d_Sharing_Data,0,train
Results,4,PMC3770709,31e_Sharing_Code,0,train
Results,4,PMC3770709,32_Informed_consent_materials,0,train
Results,4,PMC3770709,33_Biological_specimens,0,train
Results,4,PMC3770709,34_Flow,1,train
Results,4,PMC3770709,35a_Recruitment_dates,1,train
Results,4,PMC3770709,35b_Followup_dates,1,train
Results,4,PMC3770709,35c_Stopping,0,train
Results,4,PMC3770709,36_Baseline_data,1,train
Results,4,PMC3770709,37a_Analysis_Numbers,1,train
Results,4,PMC3770709,38a_Outcome_results,1,train
Results,4,PMC3770709,38b_Binary_results,0,train
Results,4,PMC3770709,39_Ancillary_results,1,train
Results,4,PMC3770709,40_Harms_results,0,train
Results,4,PMC3770709,41_Generalizability,0,train
Results,5,PMC6977217,1a_Title_Randomized,1,test
Results,5,PMC6977217,1b_Title_Type,0,test
Results,5,PMC6977217,1c_Title_Framework,0,test
Results,5,PMC6977217,1d_Title_Centers,0,test
Results,5,PMC6977217,1e_Title_Population,1,test
Results,5,PMC6977217,1f_Title_Intervention,1,test
Results,5,PMC6977217,1g_Title_Acronym,0,test
Results,5,PMC6977217,2_Abstract_structured,1,test
Results,5,PMC6977217,3a_Registry_number,1,test
Results,5,PMC6977217,3b_Protocol_access,1,test
Results,5,PMC6977217,4_Funding,1,test
Results,5,PMC6977217,5a_Sponsor,0,test
Results,5,PMC6977217,5b_Contributors_roles,0,test
Results,5,PMC6977217,5c_Oversight_committees,0,test
Results,5,PMC6977217,7_Objectives,1,test
Results,5,PMC6977217,8a_Design_Type,0,test
Results,5,PMC6977217,8b_Design_Framework,1,test
Results,5,PMC6977217,8c_Design_Centers,1,test
Results,5,PMC6977217,8d_Design_Ratio,1,test
Results,5,PMC6977217,9_Setting,1,test
Results,5,PMC6977217,10a_Participants_inclusion,1,test
Results,5,PMC6977217,10b_Center_interventionist_inclusion,0,test
Results,5,PMC6977217,11a_Intervention_Description,1,test
Results,5,PMC6977217,11b_Intervention_Modification,0,test
Results,5,PMC6977217,11c_Intervention_Monitoring,1,test
Results,5,PMC6977217,11d_Intervention_Concomitant,0,test
Results,5,PMC6977217,12a_Outcomes_Definitions,1,test
Results,5,PMC6977217,12b_Outcomes_Changes,0,test
Results,5,PMC6977217,13_Participant_timeline,0,test
Results,5,PMC6977217,14a_Sample_size,1,test
Results,5,PMC6977217,14b_Sample_Calculation,1,test
Results,5,PMC6977217,15_Recruitment,0,test
Results,5,PMC6977217,16a_Randomization_Generation,0,test
Results,5,PMC6977217,16b_Randomization_Type,1,test
Results,5,PMC6977217,16c_Randomization_Block_size,1,test
Results,5,PMC6977217,16d_Randomization_Strata,1,test
Results,5,PMC6977217,16e_Allocation_Mechanism,0,test
Results,5,PMC6977217,16f_Allocation_Concealment,1,test
Results,5,PMC6977217,16g_Personnel_Sequence,0,test
Results,5,PMC6977217,16h_Personnel_Enrollment,0,test
Results,5,PMC6977217,17a_Masking_People_masked,1,test
Results,5,PMC6977217,17b_Masking_Not_masked,0,test
Results,5,PMC6977217,17c_Masking_Type,1,test
Results,5,PMC6977217,17d_Masking_Unblinding,0,test
Results,5,PMC6977217,17e_Masking_Similarity,0,test
Results,5,PMC6977217,18a_Data_Collection,1,test
Results,5,PMC6977217,18b_Data_Retention,0,test
Results,5,PMC6977217,19_Data_Management,0,test
Results,5,PMC6977217,20a_Statistical_methods_Outcomes,1,test
Results,5,PMC6977217,20b_Statistical_methods_Other_Analyses,1,test
Results,5,PMC6977217,20c_Statistical_methods_Analysis_population,0,test
Results,5,PMC6977217,20d_Statistical_methods_Missing_data,1,test
Results,5,PMC6977217,21a_Data_monitoring_committee,0,test
Results,5,PMC6977217,21b_Interim_analyses,0,test
Results,5,PMC6977217,21c_Stopping_guidelines,0,test
Results,5,PMC6977217,22_Harms_non-systematic,1,test
Results,5,PMC6977217,23_Auditing,0,test
Results,5,PMC6977217,24_Ethics,1,test
Results,5,PMC6977217,25_Amendments,0,test
Results,5,PMC6977217,26a_Consent_Obtaining,1,test
Results,5,PMC6977217,26b_Consent_Provisions,0,test
Results,5,PMC6977217,27_Confidentiality,0,test
Results,5,PMC6977217,28_Financial_interests,1,test
Results,5,PMC6977217,29_Data_access,0,test
Results,5,PMC6977217,30_Post_trial_care,0,test
Results,5,PMC6977217,31a_Dissemination,0,test
Results,5,PMC6977217,31b_Authorship,0,test
Results,5,PMC6977217,31c_Sharing_Materials,0,test
Results,5,PMC6977217,31d_Sharing_Data,0,test
Results,5,PMC6977217,31e_Sharing_Code,0,test
Results,5,PMC6977217,32_Informed_consent_materials,0,test
Results,5,PMC6977217,33_Biological_specimens,0,test
Results,5,PMC6977217,34_Flow,1,test
Results,5,PMC6977217,35a_Recruitment_dates,1,test
Results,5,PMC6977217,35b_Followup_dates,0,test
Results,5,PMC6977217,35c_Stopping,0,test
Results,5,PMC6977217,36_Baseline_data,1,test
Results,5,PMC6977217,37a_Analysis_Numbers,0,test
Results,5,PMC6977217,38a_Outcome_results,1,test
Results,5,PMC6977217,38b_Binary_results,0,test
Results,5,PMC6977217,39_Ancillary_results,1,test
Results,5,PMC6977217,40_Harms_results,1,test
Results,5,PMC6977217,41_Generalizability,1,test
Results,6,PMC4210495,1a_Title_Randomized,1,train
Results,6,PMC4210495,1b_Title_Type,0,train
Results,6,PMC4210495,1c_Title_Framework,0,train
Results,6,PMC4210495,1d_Title_Centers,0,train
Results,6,PMC4210495,1e_Title_Population,1,train
Results,6,PMC4210495,1f_Title_Intervention,1,train
Results,6,PMC4210495,1g_Title_Acronym,0,train
Results,6,PMC4210495,2_Abstract_structured,1,train
Results,6,PMC4210495,3a_Registry_number,1,train
Results,6,PMC4210495,3b_Protocol_access,1,train
Results,6,PMC4210495,4_Funding,1,train
Results,6,PMC4210495,5a_Sponsor,0,train
Results,6,PMC4210495,5b_Contributors_roles,1,train
Results,6,PMC4210495,5c_Oversight_committees,1,train
Results,6,PMC4210495,7_Objectives,1,train
Results,6,PMC4210495,8a_Design_Type,0,train
Results,6,PMC4210495,8b_Design_Framework,1,train
Results,6,PMC4210495,8c_Design_Centers,1,train
Results,6,PMC4210495,8d_Design_Ratio,1,train
Results,6,PMC4210495,9_Setting,1,train
Results,6,PMC4210495,10a_Participants_inclusion,1,train
Results,6,PMC4210495,10b_Center_interventionist_inclusion,0,train
Results,6,PMC4210495,11a_Intervention_Description,1,train
Results,6,PMC4210495,11b_Intervention_Modification,1,train
Results,6,PMC4210495,11c_Intervention_Monitoring,0,train
Results,6,PMC4210495,11d_Intervention_Concomitant,0,train
Results,6,PMC4210495,12a_Outcomes_Definitions,1,train
Results,6,PMC4210495,12b_Outcomes_Changes,0,train
Results,6,PMC4210495,13_Participant_timeline,0,train
Results,6,PMC4210495,14a_Sample_size,1,train
Results,6,PMC4210495,14b_Sample_Calculation,1,train
Results,6,PMC4210495,15_Recruitment,0,train
Results,6,PMC4210495,16a_Randomization_Generation,0,train
Results,6,PMC4210495,16b_Randomization_Type,1,train
Results,6,PMC4210495,16c_Randomization_Block_size,0,train
Results,6,PMC4210495,16d_Randomization_Strata,1,train
Results,6,PMC4210495,16e_Allocation_Mechanism,1,train
Results,6,PMC4210495,16f_Allocation_Concealment,1,train
Results,6,PMC4210495,16g_Personnel_Sequence,1,train
Results,6,PMC4210495,16h_Personnel_Enrollment,0,train
Results,6,PMC4210495,17a_Masking_People_masked,1,train
Results,6,PMC4210495,17b_Masking_Not_masked,1,train
Results,6,PMC4210495,17c_Masking_Type,1,train
Results,6,PMC4210495,17d_Masking_Unblinding,0,train
Results,6,PMC4210495,17e_Masking_Similarity,0,train
Results,6,PMC4210495,18a_Data_Collection,1,train
Results,6,PMC4210495,18b_Data_Retention,0,train
Results,6,PMC4210495,19_Data_Management,0,train
Results,6,PMC4210495,20a_Statistical_methods_Outcomes,1,train
Results,6,PMC4210495,20b_Statistical_methods_Other_Analyses,0,train
Results,6,PMC4210495,20c_Statistical_methods_Analysis_population,1,train
